date,open,high,low,close,volume,adjclose,dividends
2013-06-28,109.86000061035156,110.47000122070312,109.13999938964844,109.3499984741211,3428500,81.67369842529297,0.0
2013-07-01,108.37000274658203,110.36000061035156,108.36000061035156,109.30999755859375,2668800,81.64381408691406,0.0
2013-07-02,109.05000305175781,109.75,108.33000183105469,108.7300033569336,3008800,81.21062469482422,0.0
2013-07-03,108.27999877929688,109.9000015258789,108.20999908447266,109.44999694824219,1358800,81.74837493896484,0.0
2013-07-05,110.37000274658203,111.55999755859375,109.87000274658203,111.54000091552734,2064500,83.30941009521484,0.0
2013-07-08,112.0,112.77999877929688,111.9000015258789,112.12999725341797,2571600,83.75005340576172,0.0
2013-07-09,113.08999633789062,113.5199966430664,112.79000091552734,113.3499984741211,2196200,84.66130065917969,0.0
2013-07-10,113.37999725341797,113.87999725341797,112.91000366210938,113.43000030517578,2307500,84.72103118896484,0.0
2013-07-11,114.36000061035156,114.75,114.16999816894531,114.52999877929688,2387500,85.54264068603516,0.0
2013-07-12,114.56999969482422,115.23999786376953,114.2699966430664,115.13999938964844,2291700,85.99823760986328,0.0
2013-07-15,115.13999938964844,115.48999786376953,114.75,114.8499984741211,2064400,85.78166198730469,0.0
2013-07-16,114.98999786376953,115.44000244140625,114.05999755859375,114.33999633789062,2458400,85.40070343017578,0.0
2013-07-17,114.97000122070312,115.2699966430664,114.30999755859375,114.63999938964844,2096600,85.62478637695312,0.0
2013-07-18,114.61000061035156,115.75,114.56999969482422,115.4800033569336,2945800,86.25218963623047,0.0
2013-07-19,115.33999633789062,116.47000122070312,115.33999633789062,116.19000244140625,3093900,86.7824935913086,0.0
2013-07-22,116.0,116.81999969482422,115.66000366210938,116.27999877929688,2823500,86.84970092773438,0.0
2013-07-23,116.44000244140625,117.30000305175781,116.01000213623047,116.75,2254400,87.20077514648438,0.0
2013-07-24,117.06999969482422,117.08999633789062,116.05999755859375,116.33000183105469,1808800,86.88705444335938,0.0
2013-07-25,115.30000305175781,116.9000015258789,114.83999633789062,116.55000305175781,3346700,87.05140686035156,0.0
2013-07-26,116.16999816894531,116.93000030517578,115.33999633789062,116.91000366210938,2332200,87.32025909423828,0.0
2013-07-29,116.41000366210938,116.80999755859375,116.05999755859375,116.61000061035156,1460400,87.09619903564453,0.0
2013-07-30,116.9000015258789,117.12000274658203,116.33000183105469,116.83999633789062,2285200,87.26799011230469,0.0
2013-07-31,117.12999725341797,118.5999984741211,117.01000213623047,117.43000030517578,2694000,87.7086410522461,0.0
2013-08-01,118.37999725341797,119.26000213623047,118.2699966430664,118.41000366210938,2997000,88.44062042236328,0.0
2013-08-02,117.9800033569336,118.3499984741211,117.47000122070312,118.26000213623047,1899300,88.32856750488281,0.0
2013-08-05,118.16999816894531,118.25,117.80999755859375,117.91999816894531,1351800,88.07466125488281,0.0
2013-08-06,117.81999969482422,117.94999694824219,117.13999938964844,117.5,1841100,87.76091766357422,0.0
2013-08-07,117.30000305175781,117.94999694824219,117.04000091552734,117.83000183105469,1934000,88.00741577148438,0.0
2013-08-08,118.2699966430664,119.0,117.63999938964844,118.68000030517578,2380600,88.64227294921875,0.0
2013-08-09,118.7300033569336,119.19999694824219,117.69999694824219,118.30999755859375,2460100,88.36592102050781,0.0
2013-08-12,118.0,118.76000213623047,117.72000122070312,118.37999725341797,1647400,88.41822814941406,0.0
2013-08-13,118.5199966430664,119.18000030517578,117.19000244140625,118.66999816894531,2023300,88.63480377197266,0.0
2013-08-14,118.9000015258789,118.91000366210938,117.56999969482422,117.62000274658203,2021400,87.85055541992188,0.0
2013-08-15,116.91999816894531,116.91999816894531,115.63999938964844,115.8499984741211,1994900,86.5285415649414,0.0
2013-08-16,115.68000030517578,116.20999908447266,115.63999938964844,115.9000015258789,2332800,86.56590270996094,0.0
2013-08-19,115.83000183105469,115.95999908447266,115.47000122070312,115.61000061035156,1829300,86.34928131103516,0.0
2013-08-20,115.5199966430664,115.88999938964844,115.19000244140625,115.41999816894531,2153600,86.2073745727539,0.0
2013-08-21,114.79000091552734,114.83999633789062,113.33999633789062,113.41999816894531,2293700,85.1822280883789,0.635
2013-08-22,113.61000061035156,114.88999938964844,113.33999633789062,114.66999816894531,2002000,86.12098693847656,0.0
2013-08-23,114.76000213623047,115.0,113.58999633789062,114.4000015258789,1953300,85.91820526123047,0.0
2013-08-26,114.37999725341797,115.16999816894531,114.04000091552734,114.33000183105469,1815700,85.86565399169922,0.0
2013-08-27,113.41000366210938,113.81999969482422,112.66999816894531,112.7300033569336,1907500,84.66400909423828,0.0
2013-08-28,112.51000213623047,113.41999816894531,112.36000061035156,113.0,1545800,84.86676788330078,0.0
2013-08-29,112.87000274658203,113.83000183105469,112.58000183105469,113.31999969482422,1457200,85.10712432861328,0.0
2013-08-30,113.61000061035156,113.73999786376953,112.8499984741211,113.58000183105469,2205600,85.30237579345703,0.0
2013-09-03,114.56999969482422,114.91999816894531,112.8499984741211,113.22000122070312,2168100,85.0320053100586,0.0
2013-09-04,113.08000183105469,114.86000061035156,113.08000183105469,114.55000305175781,2312200,86.0308837890625,0.0
2013-09-05,114.3499984741211,115.12000274658203,114.02999877929688,114.87000274658203,1947900,86.27123260498047,0.0
2013-09-06,115.08999633789062,115.81999969482422,113.88999938964844,115.04000091552734,1965600,86.39889526367188,0.0
2013-09-09,115.62999725341797,117.13999938964844,115.51000213623047,116.73999786376953,1976800,87.6756591796875,0.0
2013-09-10,117.30999755859375,117.87000274658203,117.06999969482422,117.58999633789062,2572800,88.31401062011719,0.0
2013-09-11,117.62999725341797,118.70999908447266,117.58999633789062,118.70999908447266,1889000,89.15518951416016,0.0
2013-09-12,118.80000305175781,118.91000366210938,118.0,118.19999694824219,2399700,88.77214813232422,0.0
2013-09-13,118.48999786376953,118.8499984741211,118.31999969482422,118.5999984741211,1973300,89.07255554199219,0.0
2013-09-16,119.79000091552734,120.0,119.05999755859375,119.2300033569336,2756300,89.54571533203125,0.0
2013-09-17,119.06999969482422,120.19000244140625,118.6500015258789,119.93000030517578,2436000,90.0714340209961,0.0
2013-09-18,120.25,121.51000213623047,119.87000274658203,121.29000091552734,3307700,91.09286499023438,0.0
2013-09-19,121.1500015258789,122.2699966430664,121.1500015258789,121.56999969482422,2912400,91.30313110351562,0.0
2013-09-20,121.5,121.93000030517578,120.01000213623047,120.01000213623047,6999000,90.13153076171875,0.0
2013-09-23,120.43000030517578,121.47000122070312,120.37000274658203,121.11000061035156,3468500,90.9576644897461,0.0
2013-09-24,121.23999786376953,121.87000274658203,120.69000244140625,120.80000305175781,3585100,90.72484588623047,0.0
2013-09-25,120.88999938964844,121.20999908447266,120.16999816894531,120.19999694824219,2173400,90.27421569824219,0.0
2013-09-26,120.5999984741211,121.0,119.91999816894531,120.66000366210938,2240900,90.61969757080078,0.0
2013-09-27,119.97000122070312,120.30000305175781,119.26000213623047,120.22000122070312,2028100,90.28923797607422,0.0
2013-09-30,119.38999938964844,119.95999908447266,118.66999816894531,119.41000366210938,2104700,89.68090057373047,0.0
2013-10-01,119.69000244140625,119.81999969482422,118.80000305175781,119.62000274658203,1854800,89.83863830566406,0.0
2013-10-02,119.12999725341797,119.58999633789062,118.44000244140625,119.19999694824219,2056500,89.523193359375,0.0
2013-10-03,118.70999908447266,119.11000061035156,117.88999938964844,118.55000305175781,2525800,89.03498077392578,0.0
2013-10-04,118.37000274658203,119.70999908447266,118.12999725341797,119.4000015258789,1983700,89.67341613769531,0.0
2013-10-07,118.55999755859375,119.2699966430664,118.27999877929688,118.69000244140625,1931200,89.14018249511719,0.0
2013-10-08,118.72000122070312,119.22000122070312,117.0999984741211,117.16000366210938,2869000,87.99110412597656,0.0
2013-10-09,117.2699966430664,117.95999908447266,116.6500015258789,117.56999969482422,2499200,88.29901123046875,0.0
2013-10-10,118.5999984741211,119.33999633789062,118.31999969482422,119.33999633789062,2688800,89.62831115722656,0.0
2013-10-11,119.16000366210938,120.7699966430664,118.38999938964844,120.72000122070312,2492700,90.66475677490234,0.0
2013-10-14,120.26000213623047,121.69999694824219,120.0,121.4000015258789,1866800,91.17546081542969,0.0
2013-10-15,121.27999877929688,121.37999725341797,119.79000091552734,119.81999969482422,2720500,89.98883819580078,0.0
2013-10-16,120.86000061035156,120.94000244140625,120.13999938964844,120.94000244140625,2646400,90.82998657226562,0.0
2013-10-17,120.73999786376953,122.87000274658203,120.70999908447266,122.62000274658203,2791700,92.09171295166016,0.0
2013-10-18,122.87000274658203,123.44999694824219,122.4000015258789,122.83999633789062,2590500,92.2569580078125,0.0
2013-10-21,122.79000091552734,123.30999755859375,122.68000030517578,123.25,1762200,92.56485748291016,0.0
2013-10-22,123.36000061035156,124.31999969482422,123.27999877929688,123.80000305175781,2053500,92.97795867919922,0.0
2013-10-23,123.43000030517578,123.7300033569336,122.5,123.19999694824219,2337500,92.52731323242188,0.0
2013-10-24,122.95999908447266,124.95999908447266,122.69999694824219,123.48999786376953,3851100,92.74513244628906,0.0
2013-10-25,123.05000305175781,124.45999908447266,122.87000274658203,124.41999816894531,2054300,93.44358825683594,0.0
2013-10-28,124.12999725341797,125.31999969482422,123.80000305175781,124.91999816894531,2358400,93.81910705566406,0.0
2013-10-29,125.08000183105469,125.4800033569336,124.62000274658203,125.27999877929688,1986700,94.08946990966797,0.0
2013-10-30,125.56999969482422,125.9800033569336,124.76000213623047,124.79000091552734,2107700,93.72146606445312,0.0
2013-10-31,124.97000122070312,126.37999725341797,124.94999694824219,125.8499984741211,2327200,94.51754760742188,0.0
2013-11-01,126.76000213623047,126.93000030517578,125.12000274658203,125.9000015258789,1676600,94.55510711669922,0.0
2013-11-04,125.9800033569336,126.48999786376953,125.55999755859375,126.31999969482422,1741500,94.87053680419922,0.0
2013-11-05,125.75,126.45999908447266,124.86000061035156,126.12000274658203,1757900,94.7203369140625,0.0
2013-11-06,126.45999908447266,127.31999969482422,126.2300033569336,127.12999725341797,1910300,95.4788818359375,0.0
2013-11-07,127.1500015258789,127.87999725341797,126.2300033569336,126.41000366210938,3188900,94.93816375732422,0.0
2013-11-08,126.02999877929688,128.02000427246094,126.02999877929688,127.98999786376953,2234300,96.1247787475586,0.0
2013-11-11,127.54000091552734,128.1699981689453,127.25,127.94999694824219,1751500,96.0947494506836,0.0
2013-11-12,128.14999389648438,128.58999633789062,127.55000305175781,128.36000061035156,2428600,96.40265655517578,0.0
2013-11-13,127.86000061035156,128.66000366210938,127.43000030517578,128.58999633789062,2426300,96.57539367675781,0.0
2013-11-14,128.97000122070312,130.1199951171875,128.8000030517578,129.7899932861328,2569800,97.47663116455078,0.0
2013-11-15,129.14999389648438,130.0,128.97999572753906,129.85000610351562,2360400,97.52169799804688,0.0
2013-11-18,129.91000366210938,130.5,129.77999877929688,130.1300048828125,2148200,97.73200225830078,0.0
2013-11-19,130.02000427246094,130.77999877929688,129.9199981689453,130.0500030517578,2532500,97.6718978881836,0.0
2013-11-20,129.5,130.3000030517578,128.5500030517578,129.17999267578125,2691800,97.49451446533203,0.635
2013-11-21,129.69000244140625,130.41000366210938,129.58999633789062,130.35000610351562,1576100,98.3775863647461,0.0
2013-11-22,130.36000061035156,132.5500030517578,129.82000732421875,131.02000427246094,1644800,98.88327026367188,0.0
2013-11-25,131.8000030517578,131.8699951171875,130.94000244140625,131.22999572753906,2496300,99.0417251586914,0.0
2013-11-26,131.4499969482422,132.63999938964844,131.3300018310547,132.14999389648438,4229600,99.73605346679688,0.0
2013-11-27,132.6300048828125,133.64999389648438,131.94000244140625,133.5,2433500,100.75493621826172,0.0
2013-11-29,133.50999450683594,134.16000366210938,133.33999633789062,133.50999450683594,2029000,100.76248168945312,0.0
2013-12-02,131.6699981689453,132.0,127.38999938964844,127.68000030517578,6897900,96.3624496459961,0.0
2013-12-03,126.05999755859375,127.38999938964844,125.1500015258789,126.5999984741211,7864500,95.54736328125,0.0
2013-12-04,125.94999694824219,127.58999633789062,125.48999786376953,126.45999908447266,3450700,95.44172668457031,0.0
2013-12-05,126.4000015258789,127.6500015258789,126.22000122070312,126.83000183105469,2842700,95.72096252441406,0.0
2013-12-06,128.19000244140625,128.8000030517578,127.8499984741211,128.61000061035156,2886100,97.06434631347656,0.0
2013-12-09,128.8000030517578,129.17999267578125,128.38999938964844,128.57000732421875,2064400,97.0341796875,0.0
2013-12-10,128.07000732421875,128.52999877929688,127.52999877929688,127.55000305175781,2353100,96.26436614990234,0.0
2013-12-11,128.74000549316406,129.66000366210938,126.70999908447266,126.7699966430664,3897500,95.67566680908203,0.0
2013-12-12,126.62999725341797,127.38999938964844,125.9800033569336,126.58000183105469,2486700,95.53227996826172,0.0
2013-12-13,126.6500015258789,127.3499984741211,125.9800033569336,126.43000030517578,1743400,95.41907501220703,0.0
2013-12-16,126.7699966430664,128.77000427246094,126.47000122070312,127.66000366210938,2805300,96.34738159179688,0.0
2013-12-17,130.4199981689453,131.6199951171875,129.97999572753906,131.38999938964844,6206800,99.1624526977539,0.0
2013-12-18,131.47999572753906,135.80999755859375,131.47999572753906,135.8000030517578,5580000,102.49077606201172,0.0
2013-12-19,135.05999755859375,136.52000427246094,134.72999572753906,136.41000366210938,4080900,102.95118713378906,0.0
2013-12-20,136.77999877929688,138.08999633789062,136.60000610351562,136.72000122070312,5856800,103.18514251708984,0.0
2013-12-23,137.10000610351562,137.42999267578125,136.32000732421875,136.8000030517578,3439600,103.24552917480469,0.0
2013-12-24,137.22999572753906,137.33999633789062,136.35000610351562,136.99000549316406,1311700,103.38890838623047,0.0
2013-12-26,137.3000030517578,138.67999267578125,137.02999877929688,138.2899932861328,2158200,104.37002563476562,0.0
2013-12-27,138.77999877929688,139.39999389648438,138.5500030517578,139.35000610351562,1894900,105.17002868652344,0.0
2013-12-30,139.0800018310547,139.64999389648438,138.7899932861328,139.4199981689453,1714300,105.22286987304688,0.0
2013-12-31,140.0,140.42999267578125,139.47999572753906,140.25,1846500,105.84929656982422,0.0
2014-01-02,138.0500030517578,139.0,137.61000061035156,138.1300048828125,3052100,104.249267578125,0.0
2014-01-03,138.3699951171875,138.8800048828125,138.02999877929688,138.4499969482422,2133300,104.49077606201172,0.0
2014-01-06,138.75,139.2899932861328,137.47999572753906,137.6300048828125,2712100,103.87193298339844,0.0
2014-01-07,137.4499969482422,138.1999969482422,137.1300048828125,137.64999389648438,2525500,103.88703918457031,0.0
2014-01-08,137.47999572753906,137.75,136.33999633789062,136.6300048828125,3122700,103.1171875,0.0
2014-01-09,137.02000427246094,137.42999267578125,136.1999969482422,136.4499969482422,2539900,102.9813461303711,0.0
2014-01-10,136.9499969482422,137.19000244140625,135.67999267578125,136.17999267578125,3254300,102.77757263183594,0.0
2014-01-13,135.80999755859375,137.05999755859375,134.57000732421875,134.67999267578125,2633400,101.64550018310547,0.0
2014-01-14,135.11000061035156,137.41000366210938,134.74000549316406,137.41000366210938,2479700,103.70588684082031,0.0
2014-01-15,137.77000427246094,138.82000732421875,137.55999755859375,138.44000244140625,3025900,104.48326110839844,0.0
2014-01-16,137.74000549316406,138.5,137.6300048828125,138.16000366210938,1792700,104.27191162109375,0.0
2014-01-17,137.97999572753906,138.75,136.97999572753906,137.30999755859375,2327900,103.63042449951172,0.0
2014-01-21,138.4499969482422,138.9499969482422,136.3000030517578,136.99000549316406,2705700,103.38890838623047,0.0
2014-01-22,137.35000610351562,137.49000549316406,136.3300018310547,136.47999572753906,2118800,103.00399780273438,0.0
2014-01-23,135.63999938964844,135.66000366210938,133.9499969482422,134.7100067138672,2720300,101.66815948486328,0.0
2014-01-24,133.72999572753906,133.72999572753906,130.22000122070312,130.22000122070312,3776100,98.27945709228516,0.0
2014-01-27,130.02000427246094,130.58999633789062,128.66000366210938,128.9600067138672,3312800,97.3285140991211,0.0
2014-01-28,129.42999267578125,130.00999450683594,129.10000610351562,129.80999755859375,2734200,97.97001647949219,0.0
2014-01-29,130.10000610351562,131.27000427246094,129.0,130.25,3584000,98.3021011352539,0.0
2014-01-30,129.9600067138672,129.9600067138672,126.52999877929688,128.0500030517578,4102600,96.64173889160156,0.0
2014-01-31,126.5999984741211,129.1999969482422,126.41999816894531,128.19000244140625,3715400,96.74738311767578,0.0
2014-02-03,128.22000122070312,128.58999633789062,123.61000061035156,123.9000015258789,4245100,93.50962829589844,0.0
2014-02-04,126.08999633789062,127.63999938964844,124.12000274658203,126.72000122070312,7412500,95.63793182373047,0.0
2014-02-05,128.00999450683594,128.75999450683594,125.91999816894531,127.36000061035156,4960000,96.12096405029297,0.0
2014-02-06,127.5999984741211,129.1999969482422,127.0999984741211,128.89999389648438,3828400,97.28321838378906,0.0
2014-02-07,129.57000732421875,130.38999938964844,128.80999755859375,130.3300018310547,3263200,98.36248779296875,0.0
2014-02-10,129.64999389648438,130.41000366210938,129.02000427246094,129.6999969482422,3317400,97.8869857788086,0.0
2014-02-11,129.6999969482422,131.49000549316406,129.64999389648438,130.97999572753906,2604000,98.85304260253906,0.0
2014-02-12,130.33999633789062,131.0,130.00999450683594,130.44000244140625,2100600,99.09233093261719,0.855
2014-02-13,129.2899932861328,130.3800048828125,128.66000366210938,130.13999938964844,2850600,98.86441802978516,0.0
2014-02-14,129.77000427246094,132.19000244140625,129.5,132.1199951171875,3030000,100.36859893798828,0.0
2014-02-18,132.30999755859375,132.75,131.63999938964844,131.8000030517578,2876500,100.12548828125,0.0
2014-02-19,131.3300018310547,132.7100067138672,130.4600067138672,130.55999755859375,2719400,99.18348693847656,0.0
2014-02-20,130.64999389648438,132.02999877929688,130.0500030517578,131.55999755859375,2155800,99.94319152832031,0.0
2014-02-21,131.55999755859375,132.3300018310547,131.3000030517578,131.57000732421875,2574300,99.95079040527344,0.0
2014-02-24,131.88999938964844,133.4600067138672,131.44000244140625,132.1999969482422,2454300,100.42938232421875,0.0
2014-02-25,132.27000427246094,133.42999267578125,131.86000061035156,132.92999267578125,2863100,100.98393249511719,0.0
2014-02-26,133.1300048828125,133.4600067138672,132.27999877929688,132.86000061035156,2771100,100.93077087402344,0.0
2014-02-27,132.6300048828125,134.5800018310547,132.0,134.33999633789062,3124000,102.05506896972656,0.0
2014-02-28,134.19000244140625,135.1999969482422,133.9199981689453,134.72999572753906,3179400,102.35134887695312,0.0
2014-03-03,133.07000732421875,133.80999755859375,131.6699981689453,132.2100067138672,2814400,100.43695831298828,0.0
2014-03-04,131.9199981689453,133.0800018310547,131.5800018310547,132.67999267578125,6975500,100.79401397705078,0.0
2014-03-05,132.66000366210938,134.02999877929688,132.19000244140625,133.85000610351562,3551400,101.6828384399414,0.0
2014-03-06,134.3699951171875,134.74000549316406,134.02000427246094,134.0800018310547,2236800,101.8575668334961,0.0
2014-03-07,134.8800048828125,135.0,133.7100067138672,134.11000061035156,2381400,101.88036346435547,0.0
2014-03-10,133.97999572753906,134.0800018310547,133.10000610351562,133.55999755859375,1966100,101.46253967285156,0.0
2014-03-11,133.72999572753906,133.83999633789062,132.22999572753906,132.50999450683594,1928900,100.66486358642578,0.0
2014-03-12,132.07000732421875,132.75999450683594,131.58999633789062,132.57000732421875,2637000,100.71047973632812,0.0
2014-03-13,133.19000244140625,133.6699981689453,130.63999938964844,130.80999755859375,2520700,99.3734359741211,0.0
2014-03-14,130.0800018310547,131.11000061035156,129.6999969482422,129.8300018310547,2975100,98.62894439697266,0.0
2014-03-17,130.66000366210938,132.69000244140625,130.66000366210938,132.27000427246094,2529400,100.48253631591797,0.0
2014-03-18,132.49000549316406,133.22999572753906,132.25,132.74000549316406,2032800,100.839599609375,0.0
2014-03-19,132.75,132.85000610351562,130.5800018310547,131.22999572753906,2141000,99.69248962402344,0.0
2014-03-20,131.14999389648438,132.85000610351562,130.86000061035156,132.42999267578125,2577500,100.60411071777344,0.0
2014-03-21,133.5800018310547,134.24000549316406,132.89999389648438,133.1199951171875,5920400,101.12825775146484,0.0
2014-03-24,133.32000732421875,133.6999969482422,131.8800048828125,132.4199981689453,2793600,100.59651184082031,0.0
2014-03-25,133.66000366210938,134.52999877929688,132.89999389648438,134.05999755859375,2897600,101.84236145019531,0.0
2014-03-26,134.66000366210938,134.88999938964844,133.08999633789062,133.08999633789062,2318900,101.10548400878906,0.0
2014-03-27,132.82000732421875,133.49000549316406,132.17999267578125,132.83999633789062,2402500,100.91555786132812,0.0
2014-03-28,133.5800018310547,134.97000122070312,133.17999267578125,134.1999969482422,1906500,101.94874572753906,0.0
2014-03-31,134.61000061035156,135.8699951171875,134.5800018310547,135.66000366210938,2711800,103.057861328125,0.0
2014-04-01,135.8800048828125,136.64999389648438,135.6699981689453,136.52999877929688,2370800,103.7187728881836,0.0
2014-04-02,135.99000549316406,136.25,135.3300018310547,136.0,3281400,103.316162109375,0.0
2014-04-03,136.22000122070312,137.19000244140625,135.6999969482422,136.13999938964844,2676200,103.42251586914062,0.0
2014-04-04,136.89999389648438,137.77000427246094,135.77000427246094,135.86000061035156,2735300,103.20979309082031,0.0
2014-04-07,135.80999755859375,136.25,134.38999938964844,134.39999389648438,2807500,102.10065460205078,0.0
2014-04-08,134.44000244140625,135.14999389648438,133.42999267578125,134.83999633789062,2893600,102.4349136352539,0.0
2014-04-09,135.0,135.8699951171875,134.5,135.83999633789062,2671900,103.19461059570312,0.0
2014-04-10,135.72999572753906,136.42999267578125,133.89999389648438,133.97000122070312,2857200,101.77400970458984,0.0
2014-04-11,133.3699951171875,133.83999633789062,132.38999938964844,132.38999938964844,2368200,100.57367706298828,0.0
2014-04-14,133.4499969482422,133.52000427246094,132.02000427246094,133.14999389648438,2058100,101.15106201171875,0.0
2014-04-15,133.27000427246094,134.35000610351562,132.02000427246094,134.08999633789062,2119000,101.86518096923828,0.0
2014-04-16,135.1699981689453,136.77999877929688,134.80999755859375,136.77000427246094,2135200,103.90111541748047,0.0
2014-04-17,137.3000030517578,138.25,137.25,137.72999572753906,2645600,104.63037872314453,0.0
2014-04-21,137.25,138.7100067138672,137.17999267578125,138.6199951171875,1781100,105.30650329589844,0.0
2014-04-22,138.5,139.52000427246094,138.1300048828125,138.88999938964844,2252500,105.51162719726562,0.0
2014-04-23,138.80999755859375,138.88999938964844,137.88999938964844,137.99000549316406,2847500,104.82791137695312,0.0
2014-04-24,136.3800048828125,136.99000549316406,135.0,136.64999389648438,2847800,103.80992889404297,0.0
2014-04-25,136.5,136.9600067138672,135.69000244140625,136.55999755859375,2093100,103.74156188964844,0.0
2014-04-28,137.42999267578125,138.35000610351562,135.97000122070312,137.22999572753906,2244300,104.25053405761719,0.0
2014-04-29,137.8699951171875,137.89999389648438,136.55999755859375,137.5500030517578,1820900,104.49364471435547,0.0
2014-04-30,137.6300048828125,139.1999969482422,137.3300018310547,139.08999633789062,2904000,105.6635513305664,0.0
2014-05-01,139.5,141.49000549316406,139.1199951171875,140.80999755859375,3997400,106.9701919555664,0.0
2014-05-02,141.6300048828125,141.8300018310547,139.8699951171875,140.1199951171875,5758500,106.44601440429688,0.0
2014-05-05,139.13999938964844,141.0500030517578,138.64999389648438,140.61000061035156,2710900,106.81825256347656,0.0
2014-05-06,140.27999877929688,140.42999267578125,139.1699981689453,139.2899932861328,2299700,105.81549072265625,0.0
